Country,EdLevel,YearsCodePro,Salary
6,2,17.0,17769.0
2,0,3.0,69147.0
1,3,5.0,23128.0
0,2,14.0,105766.0
13,3,3.0,70000.0
4,1,25.0,53545.0
16,0,23.0,163466.0
16,0,6.0,62000.0
5,2,11.0,107090.0
15,0,2.0,34759.0
16,3,6.0,115000.0
16,0,16.0,212000.0
16,1,4.0,145000.0
1,2,6.0,180000.0
16,0,4.0,175000.0
16,0,3.0,120000.0
5,2,3.0,69608.0
1,3,15.0,30431.0
16,0,3.0,128000.0
16,3,20.0,168000.0
16,0,15.0,160000.0
12,2,18.0,46049.0
16,3,10.0,192500.0
5,0,20.0,85672.0
2,1,7.0,81787.0
4,2,1.0,33412.0
4,2,9.0,83530.0
2,1,13.0,100374.0
6,0,7.0,21810.0
16,0,25.0,133000.0
6,0,1.0,60584.0
14,0,12.0,128507.0
11,2,12.0,95705.0
15,2,0.5,40345.0
4,2,0.5,39623.0
13,0,13.0,66342.0
16,0,4.0,140000.0
14,0,2.0,94786.0
0,1,3.0,82630.0
16,1,2.0,150000.0
1,3,20.0,48690.0
16,0,13.0,131000.0
16,0,3.0,52000.0
16,2,45.0,250000.0
16,0,4.0,85000.0
16,2,31.0,130000.0
16,1,17.0,150000.0
16,2,20.0,213000.0
16,0,4.0,92000.0
16,0,24.0,230000.0
16,0,5.0,225000.0
9,0,2.0,37481.0
16,0,20.0,160000.0
16,2,4.0,128000.0
16,1,15.0,80000.0
14,0,5.0,42984.0
6,2,6.0,20599.0
1,2,22.0,81150.0
13,0,5.0,42017.0
4,3,15.0,59435.0
5,1,4.0,56757.0
5,0,3.0,48190.0
16,0,24.0,140000.0
2,1,1.0,46797.0
16,2,2.0,151725.0
16,0,10.0,150000.0
16,1,2.0,70000.0
12,0,0.5,35340.0
1,0,22.0,24345.0
2,3,11.0,50559.0
5,0,8.0,96381.0
13,2,1.0,44228.0
16,0,4.0,166000.0
5,2,0.5,64254.0
16,2,11.0,200000.0
16,0,10.0,187000.0
2,1,8.0,89222.0
16,0,11.0,200000.0
16,0,8.0,200000.0
12,2,15.0,121011.0
16,0,11.0,190000.0
5,2,10.0,64254.0
16,2,25.0,241000.0
4,2,4.0,48190.0
6,2,6.0,18175.0
16,3,2.0,87500.0
16,0,7.0,240000.0
4,1,8.0,55687.0
2,2,10.0,104092.0
8,0,3.0,21418.0
2,0,3.0,137550.0
16,0,36.0,131269.0
16,1,5.0,167500.0
7,2,8.0,160367.0
16,0,14.0,195000.0
16,2,26.0,230000.0
8,2,3.0,37481.0
16,0,10.0,120000.0
5,2,23.0,81388.0
5,2,21.0,123153.0
16,2,6.0,95000.0
9,1,3.0,64254.0
13,0,5.0,56206.0
16,0,2.0,60000.0
15,2,8.0,117931.0
16,2,14.0,140000.0
15,0,11.0,93104.0
6,0,2.0,48468.0
5,1,4.0,46777.0
5,0,7.0,115657.0
11,0,1.0,33497.0
6,0,2.0,36351.0
8,1,18.0,102806.0
13,0,6.0,50678.0
5,1,12.0,91026.0
16,0,1.0,65500.0
5,1,5.0,73892.0
5,2,2.0,52474.0
16,3,14.0,130000.0
2,3,1.0,48328.0
16,0,15.0,165000.0
15,0,25.0,161380.0
2,2,5.0,92939.0
6,0,6.0,20296.0
16,0,29.0,110000.0
1,3,16.0,26780.0
15,0,2.0,55862.0
5,0,1.0,39837.0
16,0,10.0,82000.0
16,3,7.0,92040.0
2,0,4.0,57308.0
1,3,8.0,88251.0
15,1,2.0,67035.0
5,2,10.0,81388.0
14,2,3.0,55108.0
4,3,6.0,68537.0
0,0,4.0,72714.0
16,0,27.0,165000.0
15,1,36.0,76966.0
5,1,3.0,12851.0
16,0,13.0,100000.0
9,2,0.5,80317.0
16,0,10.0,90000.0
5,1,7.0,51938.0
5,2,17.0,107090.0
10,2,6.0,72490.0
5,1,10.0,67577.0
15,0,21.0,64552.0
2,0,4.0,74351.0
16,0,2.0,135000.0
16,0,38.0,125000.0
1,0,6.0,14607.0
16,0,2.0,88000.0
16,0,1.0,90000.0
16,3,4.0,165000.0
16,0,20.0,70000.0
16,2,15.0,200000.0
15,1,8.0,103035.0
2,2,5.0,96657.0
16,0,28.0,210000.0
15,0,2.0,49655.0
12,0,10.0,37481.0
1,0,11.0,54777.0
16,0,4.0,120000.0
16,2,11.0,160000.0
16,0,7.0,100000.0
16,0,3.0,108000.0
12,0,3.0,25701.0
16,1,23.0,140000.0
16,0,14.0,160800.0
16,1,0.5,60000.0
16,0,2.0,100000.0
16,2,12.0,192000.0
7,3,7.0,128294.0
16,3,4.0,200000.0
16,3,9.0,205110.0
8,0,12.0,69608.0
16,0,6.0,250000.0
6,0,0.5,30898.0
16,0,2.0,145000.0
14,0,22.0,137770.0
2,1,23.0,66916.0
16,3,15.0,166000.0
15,0,2.0,37241.0
16,0,2.0,96000.0
16,1,2.0,104000.0
2,3,15.0,111527.0
16,0,6.0,106000.0
6,2,1.0,36351.0
4,3,20.0,48190.0
16,2,1.0,70000.0
1,0,30.0,38952.0
16,0,23.0,145000.0
2,0,4.0,89222.0
16,0,10.0,96000.0
16,2,6.0,113300.0
15,0,2.0,31035.0
9,1,12.0,97451.0
5,0,3.0,48190.0
4,2,1.0,40480.0
16,2,16.0,200000.0
9,2,12.0,134933.0
16,1,4.0,100000.0
9,0,5.0,55687.0
4,2,8.0,37481.0
16,3,7.0,120000.0
8,2,2.0,16063.0
16,0,2.0,100000.0
4,0,3.0,32127.0
15,0,22.0,204828.0
16,0,12.0,215000.0
16,1,18.0,209040.0
16,3,11.0,165000.0
16,0,20.0,220000.0
16,0,1.0,73000.0
6,0,7.0,34533.0
5,2,0.5,56757.0
5,0,32.0,87813.0
2,1,33.0,74351.0
16,1,11.0,50500.0
2,0,3.0,70634.0
13,1,8.0,45610.0
16,0,0.5,72000.0
16,3,18.0,165000.0
11,2,9.0,54552.0
16,1,9.0,130000.0
9,2,15.0,149925.0
16,0,15.0,100000.0
2,3,9.0,163573.0
2,0,20.0,111527.0
16,3,20.0,130000.0
5,2,10.0,53545.0
16,3,18.0,137000.0
16,2,9.0,130000.0
16,0,16.0,218400.0
16,0,7.0,121000.0
16,3,6.0,100000.0
2,0,14.0,149446.0
5,2,35.0,117798.0
2,1,2.0,45354.0
16,1,6.0,107000.0
5,0,15.0,118869.0
16,0,8.0,90000.0
16,0,7.0,152000.0
5,1,30.0,64254.0
14,3,11.0,176346.0
16,0,9.0,120000.0
2,0,2.0,59481.0
15,0,2.0,49655.0
15,0,2.0,37241.0
16,0,35.0,175000.0
1,0,4.0,32460.0
15,0,40.0,49655.0
16,0,4.0,110000.0
16,1,5.0,95000.0
16,2,5.0,150000.0
16,0,8.0,200000.0
16,1,8.0,115000.0
9,2,10.0,115657.0
16,1,5.0,96000.0
16,0,7.0,180000.0
1,3,5.0,60863.0
16,0,4.0,100000.0
4,2,10.0,54616.0
6,2,10.0,39986.0
8,2,5.0,27843.0
5,3,10.0,83530.0
4,2,8.0,73586.0
16,0,7.0,130000.0
16,0,3.0,100000.0
16,1,10.0,110000.0
2,1,25.0,111527.0
16,3,34.0,106000.0
16,1,24.0,125000.0
16,0,5.0,147000.0
2,1,28.0,85504.0
2,1,23.0,96657.0
16,3,0.5,105000.0
16,1,5.0,72000.0
15,2,3.0,37241.0
15,2,7.0,101793.0
15,2,15.0,74483.0
16,0,11.0,200000.0
15,0,4.0,122897.0
16,1,4.0,137500.0
16,0,10.0,175000.0
15,2,16.0,99311.0
16,3,8.0,65000.0
6,0,4.0,13329.0
13,2,9.0,147426.0
16,1,25.0,180000.0
16,2,6.0,68000.0
16,0,3.0,160000.0
16,3,7.0,105000.0
16,0,13.0,184000.0
16,0,7.0,113000.0
5,0,2.0,128507.0
15,2,14.0,136552.0
1,2,6.0,40575.0
16,0,6.0,165000.0
16,1,16.0,164000.0
16,2,20.0,209000.0
16,0,20.0,140000.0
16,2,18.0,211000.0
15,2,10.0,192414.0
16,0,8.0,250000.0
6,2,16.0,145403.0
15,0,6.0,69517.0
16,0,5.0,90000.0
16,0,5.0,170000.0
9,2,34.0,58899.0
6,0,7.0,25445.0
16,0,7.0,150000.0
16,1,4.0,58000.0
16,0,2.0,101920.0
16,0,10.0,190000.0
1,1,5.0,26780.0
16,0,10.0,175000.0
16,1,2.0,52000.0
16,1,5.0,140000.0
16,0,14.0,160000.0
16,1,12.0,65000.0
15,1,2.0,55862.0
15,1,2.0,49655.0
16,1,1.0,103000.0
16,0,1.0,90000.0
16,2,7.0,107000.0
6,0,1.0,20599.0
6,2,11.0,50891.0
1,0,4.0,26374.0
15,0,6.0,142759.0
16,3,14.0,110000.0
2,0,2.0,52046.0
16,0,13.0,180000.0
2,0,8.0,148703.0
16,0,4.0,84000.0
16,1,24.0,210000.0
16,0,5.0,130000.0
16,0,8.0,155000.0
4,0,1.0,53545.0
16,0,8.0,148000.0
16,0,10.0,250000.0
11,2,5.0,44503.0
6,2,6.0,19387.0
2,3,2.0,66916.0
2,1,5.0,66916.0
5,2,12.0,80317.0
4,3,10.0,38552.0
12,1,10.0,37481.0
16,3,21.0,165000.0
6,0,11.0,38774.0
16,0,11.0,120000.0
16,2,12.0,160000.0
16,1,25.0,160000.0
13,1,9.0,59892.0
15,2,6.0,141518.0
9,1,4.0,64254.0
13,2,3.0,55285.0
9,0,17.0,214179.0
16,0,4.0,83000.0
16,2,30.0,162000.0
16,2,3.0,140000.0
16,2,20.0,186000.0
16,3,31.0,220000.0
16,1,28.0,155000.0
16,2,25.0,250000.0
16,3,1.0,107000.0
5,1,6.0,102806.0
16,0,15.0,170000.0
16,0,23.0,144000.0
16,0,8.0,130000.0
2,2,2.0,52046.0
2,0,13.0,111527.0
15,0,15.0,60207.0
1,3,11.0,48690.0
16,0,6.0,165000.0
16,0,2.0,81000.0
2,2,16.0,159856.0
13,0,1.0,34277.0
16,0,6.0,139000.0
5,1,12.0,117798.0
16,0,5.0,140000.0
16,1,30.0,180000.0
16,0,3.0,70000.0
12,0,5.0,35340.0
16,0,16.0,170000.0
7,0,19.0,187095.0
0,0,28.0,164599.0
4,0,16.0,53545.0
11,0,7.0,44981.0
16,0,5.0,160000.0
11,0,12.0,81349.0
16,0,24.0,130000.0
5,2,2.0,53545.0
4,2,8.0,42836.0
16,0,14.0,165000.0
16,0,0.5,40000.0
16,1,4.0,174000.0
16,0,24.0,200000.0
4,0,7.0,34269.0
16,0,1.0,57000.0
15,2,16.0,81931.0
15,3,13.0,99311.0
5,2,11.0,74963.0
16,1,11.0,151525.0
13,1,8.0,45831.0
16,1,1.0,35000.0
2,0,4.0,40893.0
2,2,7.0,111527.0
11,2,17.0,76564.0
16,0,8.0,160000.0
16,3,10.0,75000.0
16,2,6.0,195000.0
15,1,8.0,101793.0
16,0,1.0,52500.0
16,3,10.0,100000.0
9,2,5.0,64254.0
2,0,11.0,104092.0
16,0,7.0,118000.0
16,0,15.0,150000.0
11,0,2.0,38282.0
5,2,10.0,107090.0
3,2,16.0,117903.0
16,2,24.0,247250.0
16,2,26.0,120000.0
10,2,5.0,108736.0
16,0,18.0,147000.0
12,0,11.0,85672.0
9,1,6.0,38552.0
15,0,5.0,93104.0
16,1,2.0,76000.0
15,0,3.0,124138.0
11,2,25.0,43067.0
15,1,5.0,111724.0
16,0,10.0,200000.0
5,3,2.0,53545.0
15,1,7.0,86897.0
11,0,12.0,107668.0
5,3,25.0,155280.0
16,1,12.0,213000.0
16,2,7.0,130000.0
12,2,11.0,107090.0
15,0,10.0,39724.0
15,3,3.0,99311.0
15,0,13.0,198621.0
15,1,1.0,27310.0
16,0,12.0,150000.0
9,1,10.0,107090.0
16,0,15.0,130000.0
16,2,10.0,100000.0
16,0,10.0,78000.0
15,1,2.0,12414.0
16,0,7.0,90000.0
16,0,30.0,250000.0
16,3,6.0,85000.0
12,0,11.0,40159.0
5,0,6.0,71750.0
13,2,4.0,55285.0
16,0,0.5,206000.0
6,0,4.0,63008.0
15,2,21.0,105517.0
1,2,2.0,35503.0
2,0,4.0,102456.0
15,1,3.0,33517.0
16,0,10.0,140000.0
16,0,2.0,93000.0
16,0,4.0,220000.0
16,0,6.0,65000.0
16,2,10.0,130000.0
2,0,9.0,46098.0
16,1,3.0,128000.0
5,2,21.0,117798.0
5,2,0.5,58899.0
4,2,8.0,80317.0
13,1,1.0,43122.0
9,2,6.0,77104.0
16,0,9.0,135000.0
12,2,2.0,42836.0
16,0,7.0,124000.0
5,1,5.0,48190.0
16,0,10.0,175000.0
16,0,0.5,90000.0
15,0,10.0,91862.0
2,3,5.0,55764.0
16,0,3.0,140000.0
2,3,26.0,92939.0
16,1,1.0,84000.0
16,0,1.0,91520.0
13,0,2.0,41464.0
1,0,14.0,42000.0
16,0,2.0,100000.0
16,0,1.0,80000.0
16,1,36.0,150000.0
4,0,4.0,42836.0
1,2,8.0,81150.0
2,0,3.0,85504.0
16,1,5.0,92000.0
8,1,1.0,25701.0
2,0,6.0,123423.0
16,0,20.0,75000.0
16,0,20.0,140000.0
16,2,1.0,72000.0
16,0,4.0,110424.0
16,0,6.0,122500.0
16,2,13.0,185000.0
3,2,4.0,62115.0
9,0,5.0,40146.0
16,1,22.0,186000.0
15,0,3.0,40966.0
16,0,11.0,250000.0
2,2,8.0,70634.0
8,1,30.0,32127.0
16,0,5.0,112500.0
16,0,18.0,180000.0
16,0,5.0,165000.0
15,2,13.0,148966.0
2,0,8.0,96657.0
5,0,8.0,103877.0
16,0,20.0,150000.0
2,0,3.0,81787.0
16,0,37.0,235000.0
16,0,11.0,180000.0
15,1,4.0,99311.0
16,0,7.0,77000.0
15,0,15.0,99311.0
16,0,2.0,100000.0
16,0,3.0,200000.0
16,0,2.0,62000.0
16,3,16.0,110000.0
16,1,29.0,160000.0
16,0,25.0,135000.0
16,0,4.0,98000.0
16,0,3.0,106000.0
15,0,45.0,161380.0
2,2,10.0,92939.0
12,2,3.0,76034.0
2,0,2.0,63199.0
5,1,23.0,91026.0
16,0,23.0,125000.0
15,1,0.5,74483.0
16,0,10.0,192000.0
15,0,25.0,49655.0
16,0,0.5,80000.0
9,1,0.5,73892.0
16,0,4.0,112000.0
5,2,37.0,77104.0
8,2,25.0,42836.0
16,0,2.0,85000.0
14,0,26.0,121238.0
16,0,4.0,220000.0
11,0,2.0,28711.0
16,3,11.0,130000.0
5,0,3.0,69608.0
1,0,3.0,17853.0
5,1,11.0,101735.0
16,0,28.0,150000.0
6,2,8.0,24234.0
3,2,6.0,89180.0
16,0,9.0,128125.0
16,0,6.0,56500.0
16,0,3.0,100721.0
16,1,5.0,120000.0
12,0,1.0,25701.0
2,0,23.0,89965.0
2,2,2.0,46395.0
16,0,0.5,55000.0
7,0,5.0,118672.0
16,0,4.0,70000.0
16,0,0.5,80000.0
5,0,6.0,58953.0
16,2,9.0,230000.0
12,0,5.0,51403.0
4,2,10.0,44978.0
16,0,5.0,123000.0
16,0,5.0,130000.0
16,0,3.0,140000.0
5,1,1.0,10709.0
16,0,17.0,117571.0
5,1,18.0,67466.0
4,2,5.0,53545.0
0,1,20.0,85935.0
16,0,9.0,164000.0
15,2,16.0,111724.0
8,1,24.0,77104.0
15,1,6.0,55862.0
2,0,38.0,104092.0
1,2,4.0,24345.0
16,0,3.0,22000.0
16,1,8.0,140000.0
16,0,6.0,250000.0
16,0,8.0,165000.0
5,2,4.0,71215.0
16,0,15.0,140000.0
5,2,5.0,91026.0
5,2,7.0,77104.0
15,2,3.0,124138.0
4,2,28.0,94078.0
16,0,37.0,175000.0
16,1,12.0,150000.0
9,0,0.5,39623.0
12,0,5.0,48190.0
16,0,7.0,50000.0
16,2,13.0,70000.0
12,0,25.0,64254.0
15,0,8.0,117931.0
2,0,15.0,63199.0
7,1,8.0,147538.0
16,0,8.0,170000.0
16,0,1.0,84000.0
4,2,3.0,47119.0
16,0,19.0,160000.0
16,0,4.0,129000.0
16,0,5.0,180000.0
0,0,35.0,79325.0
16,3,1.0,70000.0
16,0,15.0,155000.0
16,2,37.0,96504.0
1,2,15.0,30431.0
10,0,24.0,95144.0
15,2,13.0,110483.0
16,3,8.0,175000.0
12,2,12.0,80317.0
16,0,13.0,78000.0
13,1,20.0,46071.0
5,1,9.0,62647.0
16,2,6.0,200000.0
4,2,3.0,46049.0
12,1,4.0,22489.0
15,0,2.0,49655.0
2,3,8.0,89222.0
16,0,7.0,130000.0
16,2,35.0,167000.0
0,1,3.0,69409.0
16,1,25.0,220000.0
16,0,0.5,85000.0
5,0,4.0,81388.0
4,2,3.0,49261.0
9,0,6.0,149925.0
16,1,28.0,249000.0
16,0,9.0,180000.0
3,0,4.0,179997.0
10,2,18.0,85629.0
1,0,5.0,30431.0
16,0,27.0,200000.0
1,0,13.0,40575.0
16,1,42.0,150000.0
16,0,8.0,157000.0
16,1,16.0,100000.0
0,0,22.0,22280.0
16,0,2.0,95000.0
2,0,17.0,133833.0
11,1,1.0,37325.0
16,0,7.0,250000.0
15,2,16.0,180000.0
4,3,16.0,123153.0
13,1,1.0,46071.0
16,0,35.0,165000.0
16,0,4.0,210000.0
16,0,16.0,160000.0
16,2,12.0,102000.0
16,0,2.0,150000.0
16,0,6.0,250000.0
16,0,10.0,175000.0
16,0,6.0,125000.0
16,0,2.0,187500.0
16,0,15.0,100000.0
13,1,3.0,41464.0
2,3,1.0,125114.0
16,2,2.0,170000.0
16,2,0.5,130000.0
12,2,25.0,53545.0
16,0,14.0,85000.0
16,0,1.0,93000.0
16,3,15.0,150000.0
1,0,6.0,100657.0
9,0,15.0,82459.0
0,3,0.5,79325.0
16,0,2.0,70000.0
5,1,1.0,62112.0
16,0,3.0,100000.0
16,0,1.0,55000.0
5,1,1.0,39877.0
16,0,1.0,220000.0
16,1,10.0,180000.0
2,0,2.0,81787.0
16,0,6.0,95000.0
16,1,6.0,160000.0
16,0,1.0,105000.0
16,2,1.0,220000.0
0,0,5.0,82630.0
0,1,6.0,95851.0
5,0,8.0,69608.0
16,1,1.0,55000.0
16,0,4.0,75000.0
16,3,5.0,250000.0
2,1,4.0,33458.0
15,1,3.0,39724.0
16,0,8.0,87000.0
2,1,10.0,105579.0
15,2,2.0,86897.0
2,1,7.0,70634.0
16,0,9.0,109000.0
6,0,2.0,13329.0
16,0,3.0,90000.0
5,1,2.0,38552.0
16,0,9.0,160000.0
16,0,7.0,120000.0
16,0,2.0,138000.0
16,0,7.0,113000.0
16,2,11.0,150000.0
5,1,3.0,50000.0
16,0,4.0,140000.0
16,1,26.0,135000.0
16,0,2.0,100000.0
16,0,5.0,165000.0
16,0,2.0,140000.0
16,0,15.0,131000.0
16,0,8.0,130000.0
16,0,14.0,80000.0
12,3,3.0,29985.0
16,0,9.0,165000.0
16,0,4.0,91000.0
0,0,23.0,132208.0
16,2,17.0,220000.0
15,1,10.0,90621.0
2,1,10.0,111527.0
2,2,13.0,156138.0
16,0,10.0,145000.0
16,0,10.0,142000.0
16,0,5.0,112000.0
16,0,35.0,130000.0
16,0,31.0,71500.0
16,0,1.0,100000.0
16,3,6.0,75000.0
16,3,14.0,145000.0
16,2,5.0,100000.0
2,2,2.0,111527.0
2,3,7.0,101861.0
16,0,7.0,115000.0
16,0,10.0,75000.0
16,0,6.0,125000.0
16,2,23.0,92000.0
16,2,17.0,250000.0
16,0,3.0,74000.0
16,0,1.0,250000.0
16,0,15.0,150000.0
16,2,18.0,180000.0
1,0,4.0,35605.0
16,0,4.0,123000.0
16,3,2.0,92000.0
16,0,2.0,90000.0
16,0,6.0,220000.0
16,0,2.0,70000.0
1,3,3.0,12173.0
16,0,7.0,124500.0
16,1,3.0,75000.0
16,0,10.0,180000.0
2,2,2.0,29741.0
16,0,4.0,130000.0
16,0,8.0,110000.0
16,0,2.0,100000.0
16,0,20.0,250000.0
0,0,10.0,198312.0
0,0,6.0,109071.0
1,0,11.0,30431.0
16,0,11.0,145000.0
16,0,8.0,110000.0
16,0,10.0,150000.0
6,0,10.0,48468.0
0,0,2.0,92545.0
16,0,19.0,150000.0
0,1,18.0,109071.0
16,0,13.0,157000.0
16,1,27.0,110385.0
16,0,2.0,170000.0
16,1,2.0,135000.0
16,2,17.0,109000.0
16,0,8.0,150000.0
16,0,2.0,100000.0
16,0,1.0,75000.0
0,0,2.0,66104.0
16,0,17.0,190000.0
16,1,6.0,107763.0
16,0,13.0,183000.0
16,0,11.0,85000.0
6,2,2.0,10905.0
6,0,10.0,109052.0
1,0,2.0,10144.0
1,0,0.5,24345.0
16,0,6.0,130000.0
0,2,7.0,138818.0
16,0,0.5,77000.0
16,1,3.0,150000.0
2,0,10.0,148703.0
16,3,3.0,145000.0
16,2,43.0,172800.0
16,3,8.0,240000.0
16,0,0.5,52000.0
0,1,19.0,85935.0
16,3,3.0,160000.0
16,0,1.0,130000.0
16,1,4.0,80000.0
16,0,36.0,104000.0
16,0,8.0,110000.0
6,0,1.0,17085.0
0,0,7.0,99156.0
0,0,6.0,56188.0
16,0,21.0,134900.0
16,0,2.0,83000.0
0,0,24.0,118987.0
16,0,4.0,150000.0
1,0,10.0,29214.0
13,1,16.0,58713.0
16,0,20.0,100000.0
11,2,10.0,52638.0
0,0,21.0,115682.0
0,0,17.0,105766.0
12,3,4.0,46049.0
5,1,32.0,69608.0
16,0,5.0,175000.0
16,3,10.0,80000.0
6,0,7.0,21810.0
0,1,10.0,101800.0
0,1,6.0,68087.0
6,2,7.0,48468.0
16,0,0.5,175000.0
6,2,13.0,32716.0
5,0,9.0,48190.0
0,1,2.0,115682.0
6,0,5.0,10299.0
0,2,5.0,99156.0
9,0,2.0,44849.0
14,1,24.0,154303.0
6,0,6.0,17933.0
0,0,5.0,158649.0
6,2,9.0,27263.0
0,3,15.0,92545.0
15,0,7.0,99435.0
6,0,7.0,19993.0
16,1,9.0,206000.0
2,0,0.5,96657.0
6,0,8.0,29081.0
5,1,4.0,64254.0
6,3,15.0,169636.0
6,2,8.0,32716.0
4,2,10.0,85672.0
2,0,12.0,74351.0
6,0,3.0,14540.0
16,0,7.0,114000.0
15,1,22.0,55862.0
2,0,3.0,96657.0
0,0,4.0,95190.0
0,0,2.0,69409.0
4,2,17.0,77104.0
16,0,5.0,185000.0
6,0,3.0,13329.0
5,0,5.0,83530.0
15,1,18.0,173793.0
15,0,35.0,74483.0
5,1,12.0,74963.0
3,3,1.0,48312.0
8,2,15.0,58899.0
6,0,6.0,50000.0
15,0,6.0,62069.0
13,0,2.0,51691.0
4,2,6.0,50868.0
5,2,30.0,224888.0
5,0,20.0,53545.0
5,2,11.0,85672.0
5,0,1.0,42836.0
9,0,3.0,45620.0
12,1,3.0,21418.0
0,0,0.5,45281.0
5,2,25.0,85672.0
6,0,3.0,10178.0
11,2,7.0,51853.0
6,0,4.0,16964.0
8,0,5.0,21418.0
0,3,6.0,71392.0
16,1,4.0,75000.0
15,0,11.0,55862.0
13,0,18.0,82927.0
12,2,2.0,81388.0
4,2,10.0,53545.0
8,1,0.5,14778.0
4,0,1.0,46584.0
8,1,2.0,20347.0
5,0,7.0,94239.0
2,1,2.0,46395.0
2,2,4.0,86991.0
6,0,0.5,16964.0
15,3,9.0,74483.0
8,1,24.0,40694.0
6,0,6.0,16964.0
12,0,1.0,19276.0
8,0,8.0,29985.0
15,2,23.0,55862.0
6,3,6.0,38774.0
11,2,20.0,71779.0
11,2,8.0,51681.0
12,0,4.0,42836.0
15,2,6.0,54621.0
6,0,4.0,15752.0
5,1,5.0,42836.0
1,0,14.0,48690.0
0,0,1.0,56188.0
13,2,11.0,82927.0
15,1,3.0,111724.0
13,1,14.0,99513.0
12,1,5.0,17134.0
5,1,12.0,42836.0
8,2,13.0,64254.0
5,1,2.0,54616.0
9,0,10.0,133862.0
11,2,5.0,47852.0
8,0,4.0,25701.0
4,3,20.0,64254.0
15,3,15.0,124138.0
9,0,8.0,107518.0
5,0,6.0,69608.0
14,2,9.0,135566.0
4,3,11.0,117798.0
15,0,3.0,62069.0
11,3,8.0,64254.0
3,2,5.0,94898.0
6,0,4.0,36351.0
4,0,2.0,34269.0
8,1,2.0,34269.0
4,2,11.0,79246.0
6,2,7.0,12117.0
5,1,25.0,74963.0
4,1,3.0,58972.0
6,0,12.0,36351.0
8,1,17.0,44978.0
13,0,17.0,80163.0
4,3,3.0,63313.0
6,0,3.0,27869.0
7,0,6.0,80184.0
8,2,6.0,37481.0
13,1,0.5,27642.0
6,2,11.0,24234.0
6,0,2.0,13934.0
9,3,25.0,112444.0
2,0,4.0,118962.0
15,0,30.0,68400.0
9,0,25.0,42836.0
14,2,16.0,176346.0
13,0,2.0,36857.0
15,0,10.0,117931.0
5,2,23.0,73892.0
15,3,19.0,111724.0
5,3,23.0,85672.0
11,2,12.0,90919.0
13,2,8.0,55285.0
3,0,28.0,115028.0
14,1,24.0,94786.0
8,1,0.5,21896.0
11,2,20.0,40674.0
13,0,1.0,40358.0
8,1,30.0,37481.0
5,2,15.0,74963.0
15,0,28.0,198621.0
15,0,45.0,161380.0
5,1,1.0,53545.0
15,0,10.0,65793.0
5,1,10.0,51403.0
4,1,31.0,165989.0
5,3,3.0,44549.0
15,1,27.0,80690.0
9,1,7.0,80317.0
15,3,32.0,49655.0
8,2,25.0,77104.0
5,2,39.0,128507.0
15,2,3.0,47173.0
15,0,24.0,68276.0
15,0,23.0,86897.0
3,0,8.0,106113.0
15,1,32.0,74483.0
15,0,42.0,136552.0
15,1,8.0,99311.0
15,0,32.0,111724.0
9,2,5.0,72821.0
15,0,37.0,51151.0
8,0,5.0,48190.0
8,2,2.0,26772.0
15,2,6.0,64552.0
6,0,9.0,38774.0
15,0,35.0,45062.0
8,1,29.0,32127.0
9,1,25.0,53545.0
15,0,10.0,88138.0
5,0,40.0,91026.0
15,0,7.0,55862.0
5,1,32.0,128507.0
8,1,37.0,53545.0
8,1,33.0,48190.0
9,1,33.0,69608.0
13,0,1.0,36949.0
5,1,24.0,77747.0
4,3,37.0,85672.0
8,0,16.0,46049.0
4,2,5.0,42836.0
8,1,40.0,80317.0
5,1,28.0,96381.0
15,2,15.0,50897.0
12,0,13.0,42836.0
15,2,22.0,80690.0
12,0,32.0,53545.0
9,2,35.0,80317.0
15,0,40.0,124138.0
15,1,5.0,49655.0
10,0,8.0,63429.0
5,1,2.0,58899.0
15,0,34.0,72000.0
4,3,30.0,107090.0
9,3,30.0,187407.0
11,3,13.0,28711.0
8,2,11.0,58899.0
15,0,34.0,106759.0
8,1,30.0,58899.0
12,3,35.0,64254.0
5,0,30.0,192761.0
7,1,9.0,131501.0
6,0,6.0,21810.0
4,0,40.0,19276.0
15,2,23.0,93104.0
8,1,10.0,80317.0
16,0,4.0,95000.0
6,0,2.0,10542.0
15,0,23.0,68276.0
8,1,10.0,38552.0
6,2,2.0,19993.0
15,1,28.0,86897.0
12,0,30.0,53545.0
13,0,24.0,59523.0
15,3,39.0,89379.0
5,2,13.0,74963.0
13,0,9.0,47914.0
14,0,20.0,132260.0
6,2,3.0,14540.0
8,0,19.0,44978.0
11,0,8.0,62208.0
8,0,22.0,32127.0
12,0,1.0,19276.0
13,2,23.0,87534.0
15,1,40.0,69083.0
15,0,35.0,99311.0
8,1,5.0,29985.0
8,0,20.0,37481.0
15,1,9.0,99311.0
4,3,29.0,51403.0
12,2,25.0,32127.0
6,0,0.5,14540.0
12,1,12.0,53545.0
5,1,23.0,64254.0
5,3,35.0,96381.0
15,2,15.0,202345.0
15,0,11.0,75724.0
11,0,25.0,47852.0
15,3,38.0,54621.0
15,0,2.0,62069.0
14,2,33.0,209411.0
15,0,40.0,111724.0
15,1,0.5,27931.0
5,0,2.0,69608.0
11,2,7.0,45364.0
15,0,25.0,80690.0
16,0,5.0,120000.0
6,0,6.0,19023.0
11,2,8.0,48809.0
12,2,3.0,39623.0
13,0,4.0,57496.0
8,2,20.0,37481.0
13,0,2.0,35935.0
15,2,37.0,86897.0
